-2.921,-4.2101,0
-4.2501,-10.42,0
-4.6545,-2.9846,0
-5.985,2.5008,0
-3.483,6.5077,0
-5.047,-2.6512,0
9.5233,-1.0296,0
-4.6038,5.4221,0
3.48,-1.0215,0
6.6664,-7.7145,0
3.4213,-0.75194,0
-3.3902,6.5426,0
6.8117,-7.6935,0
-0.65803,-11,0
-5.5522,-1.8644,0
6.895,-7.4277,0
6.2308,6.2815,0
2.5694,1.2398,0
-4.4419,-10.345,0
-0.20441,-10.876,0
3.4332,7.7203,0
4.667,7.2256,0
-4.568,5.416,0
0.5935,-10.859,0
2.3689,7.8745,0
7.9589,-6.3344,0
1.4462,-4.1364,0
2.8748,-10.286,0
9.2164,1.7803,0
8.2681,-5.657,0
-0.86298,7.8052,0
-6.1315,2.2845,0
2.6982,1.1129,0
8.3654,-5.4724,0
-3.7315,-10.554,0
-4.8485,-2.8635,0
5.3666,6.7301,0
2.6017,-10.429,0
7.7943,4.5895,0
-2.5164,7.1456,0
5.7144,6.6353,0
8.1952,3.8366,0
3.4431,-10.063,0
9.6065,-1.2505,0
-5.0219,4.789,0
9.1309,-3.7042,0
1.1805,7.9456,0
9.5938,-1.5663,0
7.8189,-6.2649,0
8.6217,3.3115,0
8.7754,2.7842,0
2.1551,-10.481,0
-3.0196,6.7508,0
-2.4968,-4.4504,0
-1.9202,-10.817,0
-0.23625,-4.6863,0
5.9726,6.3861,0
-2.9662,6.9649,0
-5.432,-10.091,0
4.974,-9.1916,0
-1.1953,-10.875,0
-6.1058,-0.073051,0
-2.4742,-4.3712,0
-2.4696,7.1659,0
2.8391,0.9629,0
-4.2828,-10.487,0
5.3406,-8.9752,0
5.7147,-8.7083,0
6.9903,5.5419,0
-1.068,7.7987,0
8.1058,-6.2147,0
-4.3166,-3.3496,0
3.9697,-9.7543,0
-4.8999,5.145,0
-4.4408,-3.1914,0
-2.3233,-10.838,0
5.8447,-8.4404,0
4.5153,-9.4981,0
-5.2936,-2.0622,0
-6.0113,-0.46995,0
9.4652,-2.5685,0
8.7828,-4.5327,0
-6.2422,0.84686,0
9.0642,-4.1498,0
-4.7357,-10.156,0
-6.2619,0.44825,0
-2.9926,-4.3037,0
8.2918,4.0526,0
-3.2773,6.6302,0
5.8564,6.5252,0
2.02,-3.6817,0
2.734,7.8653,0
-3.3981,-10.632,0
-5.2564,-2.2252,0
7.4117,-7.0132,0
8.2221,-5.8202,0
0.75427,-4.4112,0
4.5569,-9.6071,0
-2.249,-10.906,0
-5.129,4.754,0
5.7223,6.4837,0
-2.2143,7.2974,0
7.2353,-7.1272,0
1.9689,7.9037,0
7.7746,4.5848,0
3.3117,-1.875,0
-3.0816,-10.733,0
4.2452,-9.7159,0
9.2364,1.5591,0
6.1347,-8.4644,0
-5.4813,-2.082,0
-1.4882,7.5872,0
8.0545,4.1085,0
-3.448,-10.635,0
-3.3266,6.5866,0
-0.47775,7.9386,0
-4.0679,6.073,0
-5.0137,-10.183,0
-0.87003,7.6751,0
5.0116,6.9343,0
-5.5671,-9.9936,0
9.1222,-4.0342,0
7.7132,-6.4546,0
-1.1798,-4.7831,0
3.0738,-10.169,0
4.9212,-9.2474,0
7.0917,5.424,0
9.4554,-2.5495,0
4.5432,7.1736,0
4.9909,-9.1042,0
-4.3067,-10.421,0
-2.9887,6.8784,0
9.3642,1.3022,0
-2.3367,7.3029,0
-3.9786,-3.651,0
-5.1788,4.4832,0
-6.0419,3.0363,0
-5.9878,-0.92045,0
6.7909,5.8569,0
0.29718,-10.964,0
-3.5167,6.457,0
-3.7419,6.341,0
5.2983,-9.006,0
-5.4198,-10.109,0
9.6654,-0.47538,0
7.5043,5.1012,0
-1.5223,-4.619,0
4.3144,7.3095,0
1.3967,-4.193,0
-5.1252,-10.04,0
6.3582,6.1367,0
-6.3159,0.6094,0
1.55,7.9141,0
-1.2211,-10.955,0
-1.0904,7.6527,0
4.0233,-9.7316,0
-0.47979,7.8711,0
8.6962,-4.824,0
-6.09,-0.63458,0
-2.3984,7.149,0
2.2731,-10.568,0
6.414,6.0324,0
-3.3478,-10.672,0
-3.0724,-10.668,0
-5.5257,3.9604,0
-6.0032,2.6772,0
8.9647,2.4926,0
-6.1979,0.036381,0
-2.183,-10.871,0
5.6611,6.5892,0
9.4501,0.97208,0
9.5582,0.17236,0
6.28,-8.1217,0
-1.2791,-10.971,0
1.2117,8.1077,0
6.4271,6.1187,0
-3.7568,6.1654,0
2.466,-10.456,0
-4.8404,5.1907,0
9.4356,-1.8909,0
-6.0443,-0.097988,0
-6.256,1.4753,0
9.4872,0.79252,0
5.5622,-8.7295,0
9.0643,-4.2618,0
-6.1261,-0.12942,0
0.85221,2.0006,0
7.0364,-7.294,0
-3.0365,6.7862,0
-6.3016,1.2496,0
9.2658,1.453,0
4.6213,7.1257,0
3.2181,-1.5586,0
3.0243,-2.3984,0
-2.7169,-4.3744,0
-4.4775,-3.3329,0
2.1005,-10.637,0
-3.943,6.1572,0
8.7223,2.9164,0
-0.2039,-10.891,0
0.086759,-10.919,0
-3.457,6.567,0
-1.6492,-4.6562,0
6.5212,-7.9041,0
-2.1091,-4.5475,0
3.38,-0.16401,0
8.7326,2.8594,0
2.759,7.9437,0
8.0648,4.2784,0
7.4729,-7.101,0
-2.0996,-10.787,0
-6.2638,1.2857,0
-4.8832,5.0443,0
-2.9158,-10.726,0
-4.7221,-10.186,0
9.4611,-2.2961,0
7.9279,4.2543,0
-6.1538,2.6229,0
-2.3822,7.1748,0
7.6147,4.8504,0
8.1725,3.8044,0
8.8547,2.8749,0
1.1296,7.9683,0
-4.6484,-3.1137,0
9.412,0.81412,0
8.3531,3.7139,0
-5.3459,4.4813,0
-6.1288,0.137,0
3.0889,-10.291,0
-6.0069,3.1137,0
5.8436,6.5463,0
-5.0088,4.8423,0
2.5707,-10.421,0
-0.043317,-10.939,0
2.2398,7.9098,0
5.6522,6.6584,0
4.9559,6.9747,0
0.65048,7.9674,0
1.4955,-4.1228,0
-6.1735,2.5972,0
9.2807,-3.6504,0
-5.8238,-1.086,0
-4.0688,5.9907,0
-3.439,-10.719,0
8.2521,-5.7687,0
9.4666,0.5699,0
9.514,-1.9073,0
-1.6814,-10.903,0
-2.1411,7.3739,0
0.74122,-10.798,0
-6.3474,1.2086,0
-4.9224,5.0157,0
-6.0274,2.6594,0
6.3045,-8.234,0
-5.3679,4.4617,0
8.7302,2.9544,0
9.5308,-1.4895,0
-2.1982,-4.4214,0
3.1673,7.7304,0
-4.3851,-10.332,0
-1.2051,7.7403,0
4.136,-9.7374,0
-5.8545,-1.0208,0
-3.3047,-10.647,0
9.4969,0.57937,0
-0.5324,-4.7014,0
9.1997,-3.2431,0
0.048509,-10.924,0
-5.9344,2.9011,0
1.1443,-4.3323,0
8.2941,4.0075,0
-0.40001,-11.006,0
-6.0721,2.6451,0
2.2947,7.9335,0
4.4918,7.2811,0
9.2181,-3.3965,0
6.4277,5.9437,0
-2.1371,7.4074,0
-6.2269,0.69228,0
-2.4195,7.1799,0
-6.0547,2.3781,0
1.2583,-10.626,0
-5.8734,3.0607,0
6.7764,5.7367,0
-4.3734,5.7307,0
