1.5286,-3.9567,0
3.0887,-10.084,0
7.5061,4.8523,0
8.902,-4.2339,0
-2.8802,-10.764,0
0.44307,-10.778,0
-0.61897,7.8739,0
6.0051,-8.4119,0
9.5826,-2.1367,0
2.419,7.9828,0
1.5249,-10.703,0
-1.4602,-4.7346,0
8.5894,3.4616,0
-6.2504,0.02987,0
-4.412,5.7151,0
-5.0869,-2.5376,0
7.0157,-7.5253,0
8.9491,2.3334,0
-4.3634,-3.3634,0
-4.8176,-10.319,0
9.6162,-0.24405,0
-4.8288,-2.9263,0
9.6073,-0.53655,0
9.5763,-2.114,0
7.9428,-6.303,0
1.1693,-4.2701,0
7.4593,5.0423,0
9.2397,-3.6145,0
2.6971,-10.422,0
3.2628,0.19246,0
-1.0988,-10.924,0
3.8777,7.4325,0
3.1343,7.8587,0
3.2371,7.7332,0
7.8767,4.4714,0
-3.4698,-4.0138,0
6.3447,-8.049,0
2.6964,-3.0981,0
-1.3028,-11.017,0
-5.8793,-0.8512,0
0.72678,7.9143,0
8.2323,-5.5964,0
9.462,-2.3848,0
-1.0058,-10.863,0
5.7461,6.4865,0
9.2956,-3.4902,0
-1.4002,-10.841,0
7.069,-7.2928,0
9.651,-0.62352,0
-1.5438,7.5828,0
5.5221,-8.7629,0
1.2794,-4.2255,0
-0.29245,7.7919,0
-5.3569,-10.026,0
-3.288,-10.734,0
5.6699,-8.6984,0
9.0883,2.0376,0
2.0508,-10.52,0
0.84164,-10.708,0
3.7297,7.5219,0
-4.0187,5.9753,0
8.9323,-4.5599,0
-0.62068,-10.841,0
-4.0801,-10.478,0
-5.1879,4.56,0
-3.626,-10.513,0
-4.7946,-2.8829,0
1.4383,7.9781,0
1.4119,-4.1086,0
6.5567,5.8283,0
3.1735,-1.813,0
-6.2887,2.0413,0
4.2884,-9.6676,0
-1.8,7.4003,0
-5.581,-9.8837,0
3.3611,-0.58357,0
3.2575,-10.21,0
0.11161,-4.6955,0
5.5514,-8.7458,0
-4.0235,-3.6044,0
-1.6187,-10.94,0
-2.1229,-10.936,0
-4.5016,5.6992,0
9.5595,0.29345,0
4.2032,-9.5338,0
7.6676,4.6619,0
-2.156,7.3202,0
-5.1023,-2.6553,0
1.2758,-4.1798,0
1.118,8.0091,0
-0.1522,-10.899,0
-3.5464,-10.54,0
-1.7395,7.496,0
9.5377,-0.55671,0
7.9285,4.4387,0
8.134,-6.0133,0
-0.40657,7.8133,0
8.5768,3.2409,0
9.4352,-2.9298,0
5.4486,-8.8996,0
0.35518,-10.801,0
0.22213,7.9337,0
4.4084,7.3013,0
8.9443,-4.5542,0
-3.6283,-3.9109,0
7.5325,4.8487,0
-3.3804,6.5943,0
-5.7147,3.7153,0
2.652,-10.427,0
-5.5848,-9.9117,0
2.6313,7.9095,0
4.0308,-9.8755,0
5.4207,-8.7824,0
0.73131,-10.745,0
-3.9134,-3.7106,0
-6.3097,1.5621,0
-6.1374,1.9158,0
6.2058,-8.3115,0
-2.2594,7.3257,0
1.1678,-10.725,0
9.4194,-2.3476,0
7.9333,-6.227,0
3.1767,7.6221,0
-3.8051,-3.8026,0
9.4626,0.74814,0
1.2413,-4.1273,0
-3.374,6.6334,0
5.7904,6.5417,0
-6.0037,2.8596,0
-3.7286,6.1732,0
-1.0826,-4.6277,0
2.7694,7.9049,0
9.342,0.92546,0
-3.786,-10.493,0
-2.5213,7.2043,0
0.44055,-10.789,0
7.1875,5.1293,0
3.2249,0.19295,0
-0.30398,7.8615,0
8.682,3.007,0
8.6932,-4.8951,0
7.0541,-7.5398,0
9.2173,1.8455,0
-5.8367,3.2133,0
-0.67111,-10.949,0
-5.2058,4.7947,0
-6.0976,2.6397,0
3.4787,-0.59996,0
9.3114,1.1436,0
3.1772,-1.8686,0
2.0877,1.6947,0
0.049483,-10.843,0
3.2587,-0.044943,0
-6.2418,0.19561,0
2.7948,0.922,0
5.7476,6.5069,0
-2.2911,-4.6252,0
4.9269,7.005,0
8.0219,4.3624,0
1.6286,-10.648,0
-1.5277,-4.7112,0
9.46,0.99032,0
9.4234,-2.9781,0
-0.28888,-10.83,0
-0.91497,7.6469,0
-6.1895,1.3335,0
-3.0231,6.8937,0
-6.1696,1.7224,0
-5.5521,-1.6632,0
-3.9039,6.3038,0
-0.94785,7.7674,0
-4.1837,-3.4456,0
-5.4963,-2.022,0
-0.088521,7.9717,0
-1.4708,7.5527,0
-5.6685,3.6278,0
9.105,2.0831,0
-0.77776,-10.926,0
2.3968,7.9837,0
-4.7248,5.2782,0
5.3503,-9.0318,0
9.5474,-0.51218,0
-3.5286,-10.538,0
-6.1665,1.8901,0
-2.0543,7.418,0
