-0.96207,0.91795,1
1.6113,2.2513,1
1.0967,3.9908,1
0.8355,2.0853,1
-0.45096,4.3334,1
-0.07984,3.5514,1
-1.5741,2.5708,1
1.2666,3.5477,1
1.6529,4.6733,1
2.6871,2.8493,1
-1.9965,3.1171,1
2.8143,6.021,1
-0.46396,1.0675,1
-0.35184,2.5268,1
-0.088377,2.8601,1
0.52425,4.6361,1
0.47252,1.3331,1
-1.0413,3.5642,1
0.12944,5.7405,1
0.74408,2.5425,1
1.0181,0.0062046,1
2.2579,0.57378,1
-2.528,2.4705,1
2.7419,2.3031,1
-0.4902,2.716,1
1.7092,2.2717,1
2.3632,1.7815,1
1.7589,4.6147,1
1.0422,3.2699,1
-1.3692,2.2298,1
0.40193,2.3009,1
-1.6721,2.4754,1
1.3572,0.45043,1
2.1666,4.2268,1
3.3201,3.5459,1
2.9205,4.0958,1
-0.88152,1.8579,1
2.8834,6.3314,1
1.4666,0.48664,1
2.3435,3.1842,1
1.1976,2.2601,1
1.6434,3.4879,1
-1.5432,1.478,1
0.47017,2.8857,1
-1.3981,1.6488,1
0.13744,4.2353,1
-0.85646,2.9422,1
1.9366,5.2353,1
0.85685,1.6537,1
2.0341,8.1252,1
0.67654,2.0221,1
1.103,3.6939,1
3.1826,1.2563,1
1.2192,1.6337,1
0.58093,3.5726,1
0.97375,2.8662,1
1.7472,5.2955,1
1.9087,1.1054,1
-0.5386,3.5385,1
-0.67931,2.9425,1
-2.6862,2.0509,1
-1.0822,5.1858,1
1.333,2.6233,1
1.6494,-0.024764,1
-0.90511,3.3885,1
0.68896,4.7733,1
2.4789,4.0818,1
3.6321,0.046761,1
1.565,4.4556,1
0.044598,0.46484,1
-0.37701,0.19722,1
2.6141,1.3996,1
2.492,2.7311,1
1.0335,3.3407,1
4.3365,3.4572,1
1.1221,3.9859,1
0.62327,2.3683,1
1.9825,2.7089,1
1.9035,5.5019,1
-0.037225,1.9719,1
1.458,5.9808,1
1.433,2.9518,1
0.94065,0.35441,1
1.9167,3.2843,1
0.10383,5.5318,1
3.4086,6.4952,1
0.9836,1.2264,1
1.391,5.1432,1
-1.4341,2.0844,1
-1.7269,2.0959,1
-0.86065,2.2662,1
3.0335,4.4896,1
0.024022,1.753,1
2.4262,4.8027,1
-0.88197,4.7398,1
1.9232,4.8572,1
2.4109,3.4699,1
-2.6861,-0.53468,1
-0.81058,2.7245,1
1.8484,2.1312,1
1.5445,3.4589,1
1.5514,2.4187,1
1.3726,1.89,1
-0.45775,3.0444,1
0.84999,0.55729,1
-0.73682,4.4065,1
3.1675,0.47919,1
0.11391,-0.95516,1
0.081226,4.1196,1
2.2504,0.5641,1
2.462,3.2357,1
-0.078512,3.413,1
1.1951,2.8023,1
-0.18734,-0.42853,1
0.66906,3.3052,1
0.98805,3.4363,1
2.4924,1.9635,1
2.3513,1.037,1
0.26624,1.8072,1
2.2283,1.6448,1
0.58603,4.6836,1
1.2818,3.5139,1
2.0606,2.843,1
0.12795,3.4009,1
1.5581,1.1658,1
0.6997,4.1774,1
0.01558,-0.35009,1
-0.27759,3.4606,1
0.91928,2.9172,1
3.6692,4.1863,1
-0.39181,3.5965,1
0.68142,3.8197,1
-1.6336,-0.22738,1
1.8596,2.7842,1
1.2232,2.174,1
0.80613,1.9464,1
-1.853,3.2146,1
0.20179,3.9716,1
0.64978,3.2749,1
-1.1104,2.5429,1
-1.1236,0.77442,1
1.9279,3.4166,1
1.9892,3.5451,1
1.6653,3.2606,1
-0.62367,2.3244,1
-1.1911,2.9946,1
1.4125,3.563,1
2.3836,4.366,1
0.31987,2.4375,1
1.2052,3.4932,1
0.13854,2.6983,1
2.8318,5.5941,1
1.2535,4.0337,1
0.59811,1.1428,1
3.8171,2.3513,1
-1.0469,3.5625,1
1.5504,3.2639,1
0.1958,2.6204,1
1.3737,5.3527,1
0.27767,3.0384,1
2.5555,0.089218,1
0.93622,3.7592,1
1.4994,5.5579,1
0.7039,5.3626,1
0.61134,0.73538,1
2.8474,2.861,1
1.1092,3.2587,1
3.2782,1.3857,1
-0.23789,4.9089,1
2.7699,2.6178,1
-0.23079,2.2463,1
-0.77096,2.1952,1
-0.71387,2.9107,1
-0.79912,2.9804,1
0.59346,4.6461,1
2.2899,1.5438,1
1.1439,5.3773,1
3.4607,4.4968,1
3.475,0.91884,1
0.92447,4.8489,1
3.3132,2.5997,1
2.2546,4.3737,1
1.7506,4.2277,1
2.7109,4.6205,1
1.6583,5.5502,1
1.3819,5.3588,1
2.6052,0.3708,1
-0.50633,1.952,1
-1.3891,1.8992,1
2.2705,4.2168,1
0.29922,1.6583,1
0.77878,1.1319,1
2.483,3.4853,1
0.2982,4.6073,1
0.72452,3.9047,1
4.2652,3.013,1
1.8994,2.6602,1
1.9898,-0.3184,1
2.1392,4.3668,1
2.8486,3.0182,1
-0.3512,1.9209,1
0.78734,3.5408,1
-0.63297,5.1805,1
3.1969,4.442,1
2.1961,5.0604,1
0.64685,2.0783,1
0.038029,7.8551,1
1.8791,2.0644,1
-0.43037,1.2411,1
-1.4174,1.4387,1
-0.095411,0.73149,1
2.5086,2.3726,1
0.16409,5.1858,1
1.9267,2.4104,1
1.2658,5.4084,1
0.29545,-0.026436,1
0.80394,4.8068,1
2.1584,0.44721,1
0.75511,1.4688,1
1.8626,1.3044,1
1.7104,4.4544,1
1.829,-0.39539,1
-1.1138,2.3281,1
-0.3705,5.5137,1
2.3187,0.76739,1
0.53417,3.3061,1
2.2101,3.557,1
0.62472,5.3396,1
1.9709,4.7879,1
2.4129,2.2599,1
0.67109,2.6774,1
-0.1337,0.54915,1
1.4723,3.0484,1
0.1796,0.33889,1
0.33404,3.9189,1
3.9813,4.9804,1
1.9061,0.22403,1
0.75447,5.6955,1
3.0577,4.8644,1
2.9382,5.2245,1
2.6863,3.2518,1
0.23678,2.896,1
1.9275,3.4618,1
1.0161,4.0958,1
-1.3614,3.8573,1
2.2885,3.0826,1
-1.6675,2.0737,1
2.2017,1.4165,1
0.35205,2.6564,1
2.2742,2.1181,1
3.2474,11.281,2
8.3594,8.6588,2
8.2944,9.1104,2
7.4994,8.2721,2
8.7649,7.2869,2
7.8679,11.826,2
5.663,9.7147,2
6.6546,7.444,2
7.8425,11.314,2
6.0661,10.456,2
7.7624,10.757,2
7.9694,8.9914,2
5.8234,7.7907,2
5.4141,10.429,2
6.1028,10.577,2
6.8127,7.5666,2
8.1014,10.099,2
8.3422,10.378,2
6.2764,8.0775,2
7.4436,10.823,2
6.5078,7.5872,2
6.0926,9.0325,2
7.6736,11.933,2
8.8932,8.0237,2
7.1948,9.9061,2
6.8973,6.9879,2
7.0668,10.704,2
8.4542,7.9608,2
7.4209,8.8158,2
4.9596,8.1603,2
7.2414,10.341,2
6.433,7.8211,2
7.0497,9.901,2
7.2219,7.4321,2
7.0945,6.3108,2
7.3957,9.31,2
9.2167,11.242,2
7.6361,9.2114,2
5.8302,9.1633,2
8.1146,7.4087,2
7.5099,7.3654,2
6.3845,8.4147,2
8.7228,7.2243,2
7.5863,8.2601,2
6.121,7.7782,2
7.9642,7.7702,2
8.0722,9.1162,2
6.1547,8.5824,2
5.7871,8.2713,2
9.5042,8.8842,2
7.0679,10.027,2
6.3311,6.4196,2
7.1263,8.2399,2
